ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000",PartOfCumulativeCountSeries
COVID-19,Unspecified,UNITED KINGDOM,2020-08-10,World Health Organization COVID-19 Dashboard,710,"67,351,861",1.0542,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-11,World Health Organization COVID-19 Dashboard,627,"67,351,861",0.9309,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-12,World Health Organization COVID-19 Dashboard,1499,"67,351,861",2.2256,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-13,World Health Organization COVID-19 Dashboard,1378,"67,351,861",2.046,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-14,World Health Organization COVID-19 Dashboard,1242,"67,351,861",1.844,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-15,World Health Organization COVID-19 Dashboard,1156,"67,351,861",1.7164,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-16,World Health Organization COVID-19 Dashboard,1185,"67,351,861",1.7594,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-17,World Health Organization COVID-19 Dashboard,714,"67,351,861",1.0601,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-18,World Health Organization COVID-19 Dashboard,602,"67,351,861",0.8938,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-19,World Health Organization COVID-19 Dashboard,1298,"67,351,861",1.9272,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-20,World Health Organization COVID-19 Dashboard,1116,"67,351,861",1.657,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-21,World Health Organization COVID-19 Dashboard,1282,"67,351,861",1.9034,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-22,World Health Organization COVID-19 Dashboard,1498,"67,351,861",2.2241,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-23,World Health Organization COVID-19 Dashboard,1218,"67,351,861",1.8084,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-24,World Health Organization COVID-19 Dashboard,842,"67,351,861",1.2502,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-25,World Health Organization COVID-19 Dashboard,831,"67,351,861",1.2338,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-26,World Health Organization COVID-19 Dashboard,1301,"67,351,861",1.9316,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-27,World Health Organization COVID-19 Dashboard,1270,"67,351,861",1.8856,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-28,World Health Organization COVID-19 Dashboard,1388,"67,351,861",2.0608,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-29,World Health Organization COVID-19 Dashboard,1591,"67,351,861",2.3622,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-30,World Health Organization COVID-19 Dashboard,1632,"67,351,861",2.4231,
COVID-19,Unspecified,UNITED KINGDOM,2020-08-31,World Health Organization COVID-19 Dashboard,1230,"67,351,861",1.8262,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-01,World Health Organization COVID-19 Dashboard,1171,"67,351,861",1.7386,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-02,World Health Organization COVID-19 Dashboard,1513,"67,351,861",2.2464,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-03,World Health Organization COVID-19 Dashboard,2288,"67,351,861",3.3971,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-04,World Health Organization COVID-19 Dashboard,3077,"67,351,861",4.5685,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-05,World Health Organization COVID-19 Dashboard,3152,"67,351,861",4.6799,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-06,World Health Organization COVID-19 Dashboard,3092,"67,351,861",4.5908,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-07,World Health Organization COVID-19 Dashboard,2551,"67,351,861",3.7876,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-08,World Health Organization COVID-19 Dashboard,2465,"67,351,861",3.6599,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-09,World Health Organization COVID-19 Dashboard,3931,"67,351,861",5.8365,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-10,World Health Organization COVID-19 Dashboard,3370,"67,351,861",5.0036,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-11,World Health Organization COVID-19 Dashboard,3365,"67,351,861",4.9961,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-12,World Health Organization COVID-19 Dashboard,3628,"67,351,861",5.3866,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-13,World Health Organization COVID-19 Dashboard,3324,"67,351,861",4.9353,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-14,World Health Organization COVID-19 Dashboard,2670,"67,351,861",3.9643,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-15,World Health Organization COVID-19 Dashboard,2154,"67,351,861",3.1981,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-16,World Health Organization COVID-19 Dashboard,3428,"67,351,861",5.0897,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-17,World Health Organization COVID-19 Dashboard,3551,"67,351,861",5.2723,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-18,World Health Organization COVID-19 Dashboard,4399,"67,351,861",6.5314,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-19,World Health Organization COVID-19 Dashboard,4676,"67,351,861",6.9426,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-20,World Health Organization COVID-19 Dashboard,4973,"67,351,861",7.3836,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-21,World Health Organization COVID-19 Dashboard,4889,"67,351,861",7.2589,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-22,World Health Organization COVID-19 Dashboard,5340,"67,351,861",7.9285,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-23,World Health Organization COVID-19 Dashboard,5627,"67,351,861",8.3546,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-24,World Health Organization COVID-19 Dashboard,6441,"67,351,861",9.5632,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-25,World Health Organization COVID-19 Dashboard,7096,"67,351,861",10.5357,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-26,World Health Organization COVID-19 Dashboard,7682,"67,351,861",11.4058,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-27,World Health Organization COVID-19 Dashboard,7318,"67,351,861",10.8653,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-28,World Health Organization COVID-19 Dashboard,6809,"67,351,861",10.1096,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-29,World Health Organization COVID-19 Dashboard,7023,"67,351,861",10.4273,
COVID-19,Unspecified,UNITED KINGDOM,2020-09-30,World Health Organization COVID-19 Dashboard,9983,"67,351,861",14.8222,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-01,World Health Organization COVID-19 Dashboard,10368,"67,351,861",15.3938,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-02,World Health Organization COVID-19 Dashboard,12717,"67,351,861",18.8814,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-03,World Health Organization COVID-19 Dashboard,13358,"67,351,861",19.8332,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-04,World Health Organization COVID-19 Dashboard,13854,"67,351,861",20.5696,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-05,World Health Organization COVID-19 Dashboard,11667,"67,351,861",17.3225,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-06,World Health Organization COVID-19 Dashboard,11954,"67,351,861",17.7486,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-07,World Health Organization COVID-19 Dashboard,16755,"67,351,861",24.8768,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-08,World Health Organization COVID-19 Dashboard,17250,"67,351,861",25.6118,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-09,World Health Organization COVID-19 Dashboard,18576,"67,351,861",27.5805,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-10,World Health Organization COVID-19 Dashboard,18427,"67,351,861",27.3593,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-11,World Health Organization COVID-19 Dashboard,15903,"67,351,861",23.6118,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-12,World Health Organization COVID-19 Dashboard,12652,"67,351,861",18.7849,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-13,World Health Organization COVID-19 Dashboard,12213,"67,351,861",18.1331,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-14,World Health Organization COVID-19 Dashboard,19710,"67,351,861",29.2642,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-15,World Health Organization COVID-19 Dashboard,19135,"67,351,861",28.4105,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-16,World Health Organization COVID-19 Dashboard,19934,"67,351,861",29.5968,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-17,World Health Organization COVID-19 Dashboard,18639,"67,351,861",27.6741,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-18,World Health Organization COVID-19 Dashboard,17938,"67,351,861",26.6333,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-19,World Health Organization COVID-19 Dashboard,14888,"67,351,861",22.1048,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-20,World Health Organization COVID-19 Dashboard,14331,"67,351,861",21.2778,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-21,World Health Organization COVID-19 Dashboard,25926,"67,351,861",38.4934,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-22,World Health Organization COVID-19 Dashboard,25680,"67,351,861",38.1281,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-23,World Health Organization COVID-19 Dashboard,25785,"67,351,861",38.284,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-24,World Health Organization COVID-19 Dashboard,23497,"67,351,861",34.8869,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-25,World Health Organization COVID-19 Dashboard,21714,"67,351,861",32.2396,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-26,World Health Organization COVID-19 Dashboard,16464,"67,351,861",24.4448,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-27,World Health Organization COVID-19 Dashboard,15905,"67,351,861",23.6148,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-28,World Health Organization COVID-19 Dashboard,26807,"67,351,861",39.8014,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-29,World Health Organization COVID-19 Dashboard,24360,"67,351,861",36.1683,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-30,World Health Organization COVID-19 Dashboard,23907,"67,351,861",35.4957,
COVID-19,Unspecified,UNITED KINGDOM,2020-10-31,World Health Organization COVID-19 Dashboard,23649,"67,351,861",35.1126,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-01,World Health Organization COVID-19 Dashboard,22896,"67,351,861",33.9946,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-02,World Health Organization COVID-19 Dashboard,16702,"67,351,861",24.7981,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-03,World Health Organization COVID-19 Dashboard,16001,"67,351,861",23.7573,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-04,World Health Organization COVID-19 Dashboard,32003,"67,351,861",47.5161,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-05,World Health Organization COVID-19 Dashboard,25989,"67,351,861",38.5869,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-06,World Health Organization COVID-19 Dashboard,24055,"67,351,861",35.7154,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-07,World Health Organization COVID-19 Dashboard,24101,"67,351,861",35.7837,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-08,World Health Organization COVID-19 Dashboard,23715,"67,351,861",35.2106,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-09,World Health Organization COVID-19 Dashboard,18783,"67,351,861",27.8879,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-10,World Health Organization COVID-19 Dashboard,20252,"67,351,861",30.069,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-11,World Health Organization COVID-19 Dashboard,31558,"67,351,861",46.8554,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-12,World Health Organization COVID-19 Dashboard,27829,"67,351,861",41.3188,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-13,World Health Organization COVID-19 Dashboard,27792,"67,351,861",41.2639,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-14,World Health Organization COVID-19 Dashboard,24876,"67,351,861",36.9344,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-15,World Health Organization COVID-19 Dashboard,24438,"67,351,861",36.2841,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-16,World Health Organization COVID-19 Dashboard,18258,"67,351,861",27.1084,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-17,World Health Organization COVID-19 Dashboard,16258,"67,351,861",24.1389,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-18,World Health Organization COVID-19 Dashboard,27007,"67,351,861",40.0984,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-19,World Health Organization COVID-19 Dashboard,23531,"67,351,861",34.9374,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-20,World Health Organization COVID-19 Dashboard,21118,"67,351,861",31.3547,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-21,World Health Organization COVID-19 Dashboard,18074,"67,351,861",26.8352,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-22,World Health Organization COVID-19 Dashboard,17134,"67,351,861",25.4395,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-23,World Health Organization COVID-19 Dashboard,12556,"67,351,861",18.6424,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-24,World Health Organization COVID-19 Dashboard,11913,"67,351,861",17.6877,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-25,World Health Organization COVID-19 Dashboard,19083,"67,351,861",28.3333,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-26,World Health Organization COVID-19 Dashboard,16704,"67,351,861",24.8011,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-27,World Health Organization COVID-19 Dashboard,16858,"67,351,861",25.0297,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-28,World Health Organization COVID-19 Dashboard,14817,"67,351,861",21.9994,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-29,World Health Organization COVID-19 Dashboard,14597,"67,351,861",21.6727,
COVID-19,Unspecified,UNITED KINGDOM,2020-11-30,World Health Organization COVID-19 Dashboard,11105,"67,351,861",16.488,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-01,World Health Organization COVID-19 Dashboard,10874,"67,351,861",16.1451,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-02,World Health Organization COVID-19 Dashboard,18265,"67,351,861",27.1188,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-03,World Health Organization COVID-19 Dashboard,16745,"67,351,861",24.862,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-04,World Health Organization COVID-19 Dashboard,16748,"67,351,861",24.8664,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-05,World Health Organization COVID-19 Dashboard,15926,"67,351,861",23.646,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-06,World Health Organization COVID-19 Dashboard,15866,"67,351,861",23.5569,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-07,World Health Organization COVID-19 Dashboard,12917,"67,351,861",19.1784,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-08,World Health Organization COVID-19 Dashboard,13765,"67,351,861",20.4374,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-09,World Health Organization COVID-19 Dashboard,21644,"67,351,861",32.1357,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-10,World Health Organization COVID-19 Dashboard,21097,"67,351,861",31.3236,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-11,World Health Organization COVID-19 Dashboard,21937,"67,351,861",32.5707,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-12,World Health Organization COVID-19 Dashboard,22927,"67,351,861",34.0406,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-13,World Health Organization COVID-19 Dashboard,24425,"67,351,861",36.2648,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-14,World Health Organization COVID-19 Dashboard,19592,"67,351,861",29.089,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-15,World Health Organization COVID-19 Dashboard,22279,"67,351,861",33.0785,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-16,World Health Organization COVID-19 Dashboard,35221,"67,351,861",52.294,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-17,World Health Organization COVID-19 Dashboard,34414,"67,351,861",51.0958,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-18,World Health Organization COVID-19 Dashboard,35438,"67,351,861",52.6162,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-19,World Health Organization COVID-19 Dashboard,34440,"67,351,861",51.1344,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-20,World Health Organization COVID-19 Dashboard,36418,"67,351,861",54.0713,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-21,World Health Organization COVID-19 Dashboard,25589,"67,351,861",37.993,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-22,World Health Organization COVID-19 Dashboard,33064,"67,351,861",49.0914,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-23,World Health Organization COVID-19 Dashboard,48192,"67,351,861",71.5526,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-24,World Health Organization COVID-19 Dashboard,46476,"67,351,861",69.0048,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-25,World Health Organization COVID-19 Dashboard,42936,"67,351,861",63.7488,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-26,World Health Organization COVID-19 Dashboard,32391,"67,351,861",48.0922,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-27,World Health Organization COVID-19 Dashboard,14419,"67,351,861",21.4085,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-28,World Health Organization COVID-19 Dashboard,41109,"67,351,861",61.0362,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-29,World Health Organization COVID-19 Dashboard,48519,"67,351,861",72.0381,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-30,World Health Organization COVID-19 Dashboard,46407,"67,351,861",68.9023,
COVID-19,Unspecified,UNITED KINGDOM,2020-12-31,World Health Organization COVID-19 Dashboard,83088,"67,351,861",123.3641,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-01,World Health Organization COVID-19 Dashboard,72161,67668792,106.6385,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-02,World Health Organization COVID-19 Dashboard,53945,67668792,79.7192,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-03,World Health Organization COVID-19 Dashboard,32482,67668792,48.0014,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-04,World Health Organization COVID-19 Dashboard,61654,67668792,91.1114,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-05,World Health Organization COVID-19 Dashboard,56333,67668792,83.2481,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-06,World Health Organization COVID-19 Dashboard,77970,67668792,115.223,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-07,World Health Organization COVID-19 Dashboard,66636,67668792,98.4738,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-08,World Health Organization COVID-19 Dashboard,58784,67668792,86.8702,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-09,World Health Organization COVID-19 Dashboard,53187,67668792,78.599,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-10,World Health Organization COVID-19 Dashboard,48103,67668792,71.0859,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-11,World Health Organization COVID-19 Dashboard,40035,67668792,59.1632,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-12,World Health Organization COVID-19 Dashboard,37174,67668792,54.9352,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-13,World Health Organization COVID-19 Dashboard,58591,67668792,86.585,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-14,World Health Organization COVID-19 Dashboard,50647,67668792,74.8454,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-15,World Health Organization COVID-19 Dashboard,46506,67668792,68.7259,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-16,World Health Organization COVID-19 Dashboard,43473,67668792,64.2438,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-17,World Health Organization COVID-19 Dashboard,41450,67668792,61.2542,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-18,World Health Organization COVID-19 Dashboard,31247,67668792,46.1764,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-19,World Health Organization COVID-19 Dashboard,29592,67668792,43.7306,
COVID-19,Unspecified,UNITED KINGDOM,2021-01-20,World Health Organization COVID-19 Dashboard,45956,67668792,67.9131,
